conversation_id,tweet_id,arxiv_identifiers
1272732171007152131,1272732181446692864,[]
1272732171007152131,1272732182893690881,[]
1272732171007152131,1272732184349114368,[]
1272732171007152131,1272732185708187650,[]
1272732171007152131,1272732187096494081,['2005.01172']
1267718301158912002,1267718301158912002,['2006.01067']
1267718301158912002,1267719199243239425,[]
1267718301158912002,1267719433755209728,[]
1265300549777440775,1265300549777440775,['2005.11401']
1265300549777440775,1265300725351006209,[]
1265300549777440775,1265300836239933447,[]
1265300549777440775,1265300930301513728,[]
1265300549777440775,1265301101072482305,[]
1265300549777440775,1265301287320662017,[]
1265300549777440775,1265301465482113026,['2005.11401']
1261272376827879424,1261272376827879424,['2005.06676']
1261272376827879424,1261344702143528960,[]
1257320305501995009,1257320305501995009,['2005.00512']
1257320305501995009,1257320693873537025,[]
1257320305501995009,1257321132522303493,[]
1257320305501995009,1257321506306056194,[]
1257320305501995009,1257322064832126977,[]
1257287512067883008,1257287512067883008,['2005.00115']
1257287512067883008,1257287512915091456,[]
1257287512067883008,1257287513653338112,[]
1257287512067883008,1257287514332827648,[]
1257287512067883008,1257287515452604418,[]
1255163774744526848,1255163774744526848,['2001.07676']
1255163774744526848,1255163777466630147,[]
1255163774744526848,1255163779400306688,[]
1248227199154630657,1248227199154630657,['2004.04123']
1248227199154630657,1248227201394278400,[]
1247917218022768645,1247917218022768645,['2001.07676']
1247917218022768645,1247917219645882368,[]
1246859805731565569,1246859805731565569,['1910.07181']
1246859805731565569,1246859808315244544,[]
1246560894055845889,1246560894055845889,[]
1246560894055845889,1248206580035858432,['2004.03685']
1246560894055845889,1248207019464589312,[]
1246560894055845889,1248208118368083969,[]
1237744860238614529,1237744860238614529,[]
1237744860238614529,1237744861719212032,['2003.04866']
1237744860238614529,1237744863157813250,[]
1237744860238614529,1237744864516849664,[]
1226622616737370112,1226622616737370112,[]
1226622616737370112,1226622618125639682,['1907.10641']
1226617234598088704,1226617234598088704,[]
1226617234598088704,1226617237165002752,['1911.11641']
1226612478651576322,1226612478651576322,['1909.05311']
1226612478651576322,1226612480316760064,[]
1226612478651576322,1226612481642106880,[]
1190098953532059650,1190098953532059650,['1910.14613']
1190098953532059650,1190099018757656576,[]
1190098953532059650,1190099212287053825,[]
1190098953532059650,1190099788366274560,[]
1190098953532059650,1190102284560162816,[]
1190098953532059650,1191204481410588673,[]
1184856036076863488,1184856036076863488,['1910.07475']
1184856036076863488,1184858096709111810,[]
1184856036076863488,1184858465619136514,[]
1173485195959382019,1173485195959382019,['1909.04547']
1173485195959382019,1173485380722708480,[]
1173485195959382019,1173485466831728640,[]
1173485195959382019,1173485516018388994,[]
1172545382984761345,1172545382984761345,['1909.05358v1']
1172545382984761345,1172546117868765185,[]
1156866002120056832,1156866002120056832,[]
1156866002120056832,1157002805619712001,['1906.01539']
1156454295606181888,1156454295606181888,['1906.07241']
1156454295606181888,1156455765839716352,[]
1156454295606181888,1156455974028206080,[]
1156146643030466560,1156146643030466560,[]
1156146643030466560,1156146845619576832,['1905.08160']
1154736597633511424,1154736597633511424,[]
1154736597633511424,1154738040381816832,[]
1154736597633511424,1154739038722699265,['1905.05702']
1154736597633511424,1154743309228789760,['1906.06253']
1154736597633511424,1154743311288209409,['1907.08243']
1154736597633511424,1154743313007820800,['1906.07651']
1154736597633511424,1154743314651987973,['1902.08646']
1154736597633511424,1154743316166131713,[]
1154736597633511424,1154743317692866561,[]
1154736597633511424,1154743319379042305,['1905.13068']
1154736597633511424,1154743320956084224,['1907.10352']
1154736597633511424,1154745970883747840,[]
1143753962408931330,1143753962408931330,['1906.08069']
1143753962408931330,1143754553096957954,['1906.06442']
1143753962408931330,1143755016387194881,[]
1143753962408931330,1144268990480433152,['1906.09833']
1143753962408931330,1144269525472272384,[]
1143753962408931330,1144270260532465664,[]
1143753962408931330,1144283164661014529,[]
1139187120877293568,1139187120877293568,['1906.04980']
1139187120877293568,1139187123637145603,['1906.04980']
1138663697591652352,1138663697591652352,['1906.04331']
1138663697591652352,1138663926927728640,[]
1132815147687337985,1132815147687337985,['1905.00563']
1132815147687337985,1132815404131217408,[]
1132815147687337985,1132816397728329728,['1703.04730']
1132815147687337985,1132817286069276673,[]
1132815147687337985,1132818324323102720,[]
1132815147687337985,1132825171360829440,[]
1120367671940395008,1120367671940395008,[]
1120367671940395008,1126797713687945222,['1902.10186']
1105372726540197889,1105372726540197889,['1903.04167']
1105372726540197889,1105372727559348224,[]
1105372726540197889,1105372729241264128,[]
1105372726540197889,1105372730579247104,[]
1105372726540197889,1105380584048648192,[]
1077234804578533376,1077234804578533376,['1812.08951']
1077234804578533376,1077234805379682304,[]
1077234804578533376,1077234806575034368,[]
1077234804578533376,1077234807388676098,[]
1077234804578533376,1077234808160509952,[]
1077234804578533376,1077234808932220929,[]
1077234804578533376,1077234809624293377,[]
1077234804578533376,1077234810261831680,[]
1057945455810605056,1057945455810605056,['1810.13409']
1057945455810605056,1057945456565641216,[]
1040283816491925505,1040283816491925505,['1809.03891']
1040283816491925505,1040285207717470209,[]
1009340420956962817,1009340420956962817,['1806.02940']
1009340420956962817,1009340421921636352,[]
1008476022478532608,1008476022478532608,['1805.12096']
1008476022478532608,1008504359116607488,[]
1008476022478532608,1008525439734648833,[]
999665235056263168,999665235056263168,['1805.09208']
999665235056263168,999665236469796865,[]
991109907188404224,991109907188404224,[]
991109907188404224,991112393932472320,['1804.00344']
969642916330262529,969642916330262529,[]
969642916330262529,969643501599318016,['1803.00047']
969642916330262529,969645330437431296,[]
905119304789757956,905119304789757956,[]
905119304789757956,908533775541215232,['1709.04482']
892496637381140480,892496637381140480,['1610.03017']
892496637381140480,892497507292332032,[]
855792848129724417,855792848129724417,['1611.01368']
855792848129724417,855793383398420480,[]
855792848129724417,855794250591731712,[]
855792848129724417,855795321263337475,[]
855792848129724417,855795869182029831,[]
1389542255250264070,1389542255250264070,"['2104.12846', '2104.12422', '2104.12405', '2105.01052', '2105.00895']"
1389542255250264070,1389550830949474304,[]
1389542255250264070,1390708460539588609,['2105.02746']
1388821301066862593,1388821301066862593,['2104.12422']
1388821301066862593,1388822137247608836,['2104.12405']
1388821301066862593,1388822811741933569,['2104.12846']
1383057706681040896,1383057706681040896,[]
1383057706681040896,1383057708463587334,[]
1383057706681040896,1383057709851947010,['2103.12693']
1383057706681040896,1383057713484214273,[]
1383057706681040896,1383057717225529347,[]
1383057706681040896,1383057719100375040,['2104.07555']
1383057706681040896,1383057722447425537,[]
1383057706681040896,1383057724091592705,['2104.07560']
1383057706681040896,1383057725593116676,[]
1383057706681040896,1383057726926913540,[]
1383057706681040896,1383057728327794690,[]
1377249160378912777,1377249160378912777,['2103.12528']
1377249160378912777,1377249166049574915,[]
1377249160378912777,1377249167928659971,[]
1377249160378912777,1377249169144971272,[]
1374335526342430721,1374335526342430721,['2010.00904']
1374335526342430721,1374335695389605894,[]
1357169891724455936,1357169891724455936,['2102.02201']
1357169891724455936,1357169893163077632,[]
1357169891724455936,1357169894131924993,[]
1357169891724455936,1357169896476524545,[]
1357169891724455936,1357169899412553728,[]
1357169891724455936,1357169902377988096,[]
1357169891724455936,1357169905502740483,[]
1357169891724455936,1357169906790318080,[]
1357169891724455936,1357169907683782658,[]
1349028381522866176,1349028381522866176,['2004.07737']
1349028381522866176,1349028383376740359,[]
1349028381522866176,1349028384878301188,[]
1337312480557752320,1337312480557752320,[]
1337312480557752320,1337312485909667840,[]
1337312480557752320,1337312491097960449,['2012.05742']
1337312480557752320,1337312497708265473,[]
1337312480557752320,1337312503332806657,['2012.05776']
1318245558729895936,1318245558729895936,['2010.07515']
1318245558729895936,1318245560067915776,[]
1318245558729895936,1318245560877379584,[]
1318245558729895936,1318245562068525057,[]
1318245558729895936,1318245562844540928,[]
1318245558729895936,1318245563582668801,[]
1318245558729895936,1318245564274757632,[]
1318245558729895936,1318245565121978369,[]
1316782790705180673,1316782790705180673,['2010.07174']
1316782790705180673,1316782791971889152,[]
1316782790705180673,1316782792752033792,[]
1316088189686145024,1316088189686145024,['2010.05190']
1316088189686145024,1316088195566632961,[]
1316088189686145024,1316088196401225728,[]
1316088189686145024,1316088197345013760,[]
1316088189686145024,1316088198078947329,[]
1316088189686145024,1316088204722749440,[]
1316088189686145024,1316088209307168768,[]
1316088189686145024,1316088210234109952,[]
1316088189686145024,1316088211001667584,[]
1316088189686145024,1316088211832107009,[]
1314600474180497409,1314600474180497409,[]
1314600474180497409,1314600475740774404,[]
1314600474180497409,1314600476617433089,[]
1314600474180497409,1314600477624074240,[]
1314600474180497409,1314600481696739331,[]
1314600474180497409,1314600483605151745,['2010.04119']
1313846373272424448,1313846373272424448,['2010.00904']
1313846373272424448,1313846378750242816,[]
1313846373272424448,1313846419887927298,[]
1313846373272424448,1313846423050481664,[]
1313846373272424448,1349401257526644739,[]
1313727536623505409,1313727536623505409,[]
1313727536623505409,1313727538968092672,[]
1313727536623505409,1313727541140652037,[]
1313727536623505409,1313727545372704768,[]
1313727536623505409,1313727549848145920,[]
1313727536623505409,1313727552003940352,['2010.02353']
1310919526058545153,1310919526058545153,['2006.04643']
1310919526058545153,1310919528059211776,['2002.10375']
1310919526058545153,1310919529334296576,[]
1310919526058545153,1310919533113348096,[]
1310919526058545153,1310919534908497920,[]
1310919526058545153,1310919536175198209,[]
1308047921305325570,1308047921305325570,[]
1308047921305325570,1308047922672660481,['2004.14900']
1308047921305325570,1308047924165840897,[]
1308047921305325570,1308047925654753281,[]
1308047921305325570,1308047927085010944,[]
1308047921305325570,1308047928670539776,[]
1308047921305325570,1308047930025271296,[]
1305815127548190721,1305815127548190721,[]
1305815127548190721,1305815129351753728,['2003.02739']
1305815127548190721,1305815132623208448,['2003.02736']
1305815127548190721,1305815134875652096,['2004.14283']
1305815127548190721,1305815138436624385,[]
1305815127548190721,1305815140546285568,[]
1305815127548190721,1305815142379196416,[]
1305815127548190721,1305815144082141186,[]
1305748233914912768,1305748233914912768,"['2009.06401', '2009.06402']"
1305748233914912768,1305748235865206785,[]
1305748233914912768,1305748239115837440,[]
1289217025689051137,1289217025689051137,['2007.12946']
1289217025689051137,1289217909907050499,[]
1289217025689051137,1289219757619773440,[]
1289217025689051137,1289221509609906176,[]
1289217025689051137,1289223193513930752,[]
1280525692900343808,1280525692900343808,[]
1280525692900343808,1280526413855166467,[]
1280525692900343808,1280526687273472000,"['2004.14884', '1911.02247']"
1280525692900343808,1280527700973813765,['1705.04304']
1280525692900343808,1280530896756637697,[]
1280525692900343808,1280531611596075010,[]
1268870653735821312,1268870653735821312,['2002.10375']
1268870653735821312,1268870656004952064,[]
1268870653735821312,1268870657972023296,[]
1268870653735821312,1268870659628830725,[]
1263068894975209475,1263068894975209475,['2005.09379']
1263068894975209475,1263068896426418178,[]
1263068894975209475,1263068898015969282,[]
1263068894975209475,1263068899437875201,[]
1263068894975209475,1263068900742266888,[]
1263068894975209475,1263068902554206208,[]
1263068894975209475,1263068904227770369,[]
1263068894975209475,1263068905871937538,[]
1263068894975209475,1263068907688136704,[]
1263068894975209475,1263068909365792769,[]
1263068894975209475,1263068911446171655,[]
1263068894975209475,1263068912977162242,[]
1263068894975209475,1263068914554109953,[]
1263068894975209475,1263074210727038976,[]
1260641667515772931,1260641667515772931,['2005.03684']
1260641667515772931,1260641786617159680,[]
1260641667515772931,1260642028817276928,[]
1260641667515772931,1260642137713938433,[]
1258062133851455490,1258062133851455490,[]
1258062133851455490,1258062136242311168,[]
1258062133851455490,1258062137605402636,[]
1258062133851455490,1258062139102822407,[]
1258062133851455490,1258093690796548096,['2005.01831']
1256274375466192896,1256274375466192896,['2004.14900']
1256274375466192896,1256274377693368327,[]
1256274375466192896,1256274380503552000,[]
1254380924885774341,1254380924885774341,[]
1254380924885774341,1254380927091912704,['2003.12111']
1254380924885774341,1254380929893744640,[]
1254027839944433666,1254027839944433666,[]
1254027839944433666,1254027841857077249,[]
1254027839944433666,1254027843757060096,[]
1254027839944433666,1254027845606813698,['2003.12660']
1254027839944433666,1254027847422836738,"['2003.10564', '2003.08370']"
1254027839944433666,1254027849260023808,[]
1254027839944433666,1254027851088760836,[]
1254027839944433666,1254063591763906560,[]
1252504774395809792,1252504774395809792,['2003.11529']
1252504774395809792,1254515145658830849,[]
1243204672837619712,1243204672837619712,['2003.11080']
1243204672837619712,1243204674406232066,[]
1243204672837619712,1243204676029501440,[]
1234444001899667456,1234444001899667456,[]
1234444001899667456,1234444003384406016,['1910.11856']
1234444001899667456,1234444004605005824,[]
1234444001899667456,1234444005670359040,[]
1234444001899667456,1234523125049634816,[]
1190838941206761472,1190838941206761472,"['1909.01326', '1909.02224']"
1190838941206761472,1190839002221277184,"['1909.03084', '1909.09700']"
1190838941206761472,1190839106814611457,"['1909.09265', '1909.01482']"
1190838941206761472,1190839232165642240,"['1808.08270', '1902.11269']"
1190838941206761472,1190839301300293634,['1909.05449']
1190838941206761472,1191591220226580481,[]
1177238105880793089,1177238105880793089,['1808.09920']
1177238105880793089,1177379993732747269,[]
1176732693893136384,1176732693893136384,['1909.07405']
1176732693893136384,1176732695726047232,[]
1176732693893136384,1176732696908914689,[]
1176732693893136384,1176732698011979776,[]
1174640263563796480,1174640263563796480,['1906.01076']
1174640263563796480,1174640265023381506,[]
1174640263563796480,1174640266483027969,[]
1172487334064992256,1172487334064992256,['1909.03186']
1172487334064992256,1172487335654674432,[]
1171491443464032256,1171491443464032256,['1909.03368']
1171491443464032256,1171491552947916801,[]
1171491443464032256,1171491759374786561,[]
1171491443464032256,1171491760280756227,[]
1171491443464032256,1171491761471934465,[]
1171375558778937345,1171375558778937345,[]
1171375558778937345,1171375560116846592,[]
1171375558778937345,1171375579968544768,['1909.03464']
1171375558778937345,1171375587224641537,['1908.05111']
1171375558778937345,1171375594698936322,['1908.06136']
1071413313475612672,1071413313475612672,['1811.05467']
1071413313475612672,1071417610842107906,[]
1028630234143313921,1028630234143313921,[]
1028630234143313921,1036502238791905280,['1808.10503']
898223628164243456,898223628164243456,[]
898223628164243456,898224638559432704,['1607.06520']
1386645028857159682,1386645028857159682,['2104.06001']
1386645028857159682,1386645446223859716,[]
1355262106396983298,1355262106396983298,['2101.11911']
1355262106396983298,1355262180338368514,[]
1355262106396983298,1355262250534248448,[]
1355262106396983298,1355262354196463623,[]
1355262106396983298,1355262473893519363,[]
1333719046337015810,1333719046337015810,['2011.15124']
1333719046337015810,1333719149638512647,[]
1333719046337015810,1333719231616217088,[]
1333719046337015810,1333719349803311104,[]
1333719046337015810,1333719448520445952,[]
1333719046337015810,1333719554174881793,[]
1333719046337015810,1333719611876007936,[]
1318498896344195073,1318498896344195073,['2010.08980']
1318498896344195073,1318499568372285440,[]
1318498896344195073,1318500021063589888,[]
1313144975958306816,1313144975958306816,['2010.00747']
1313144975958306816,1313144979351461888,[]
1313144975958306816,1313144982698487809,[]
1313144975958306816,1313144986607656960,[]
1313144975958306816,1313144989753307137,[]
1313144975958306816,1313144992831959040,[]
1313144975958306816,1313144993956020224,['2010.00747']
1298654177615175680,1298654177615175680,[]
1298654177615175680,1298657599596855298,[]
1298654177615175680,1298659290341707776,[]
1298654177615175680,1298661216944975873,['2003.00443']
1298654177615175680,1298662502977347584,[]
1298654177615175680,1298682603445161984,[]
1288748159854768129,1288748159854768129,['2007.14640']
1288748159854768129,1288748161360486401,[]
1288748159854768129,1288748162388090880,[]
1288748159854768129,1288748163495366656,[]
1288748159854768129,1288748164585947136,[]
1288123905861758976,1288123905861758976,['2007.12626']
1288123905861758976,1288123913558323208,[]
1288123905861758976,1288123920206319622,[]
1288123905861758976,1288123921909166084,[]
1288123905861758976,1288123923129761792,[]
1288123905861758976,1288123924379623429,[]
1288123905861758976,1288123925541527555,[]
1288123905861758976,1288123926455791618,[]
1288123905861758976,1288124201816043520,[]
1278795086763970561,1278795086763970561,['2003.00443']
1278795086763970561,1278798679965528065,[]
1257931461002440705,1257931461002440705,['2005.02354']
1257931461002440705,1257931585099313152,[]
1257931461002440705,1257931722257321984,[]
1257931461002440705,1257931826552864768,[]
1257931461002440705,1257931941522870279,[]
1257931461002440705,1257932118186954752,[]
1257931461002440705,1257932223195557888,['2005.02354']
1257931461002440705,1280051869990166528,[]
1254809347583967232,1254809347583967232,[]
1254809347583967232,1254809348385067009,['2003.07082']
1252608511583846407,1252608511583846407,['2004.08694']
1252608511583846407,1252609369172254721,[]
1247424685073207296,1247424685073207296,['1909.03149']
1247424685073207296,1280050714711072769,[]
1192488766780276737,1192488766780276737,['1911.02541']
1192488766780276737,1192488771956002816,[]
1192488766780276737,1192488778666930176,[]
1192488766780276737,1192488780550291456,[]
1192488766780276737,1192488835373912065,[]
1189201238857879552,1189201238857879552,['1910.12840']
1189201238857879552,1189201245757530112,[]
1189201238857879552,1189201253940649984,[]
1189201238857879552,1189201258520793091,[]
1189201238857879552,1189201264485138432,[]
1189201238857879552,1189201266674524160,[]
1189201238857879552,1189202897898070016,['1908.08960']
1188974333214916608,1188974333214916608,[]
1188974333214916608,1188984758975361024,"['1910.05752', '1910.11102', '1910.06737']"
1188848341188141056,1188848341188141056,[]
1188848341188141056,1188848349736136710,[]
1188848341188141056,1188848355746598913,[]
1188848341188141056,1188848359034900482,['1908.08960']
1157236874022445056,1157236874022445056,['1907.11889']
1157236874022445056,1157236875825995777,[]
1157236874022445056,1165933307558879238,[]
1157236874022445056,1169202553340518400,['1909.00393']
1157236874022445056,1169202559682265089,[]
1157236874022445056,1169597894078455808,[]
1157236874022445056,1192363874714103809,[]
1142066904867041281,1142066904867041281,[]
1142066904867041281,1142069652962496512,['1904.03493']
1142066904867041281,1142145820038295552,[]
1142066904867041281,1142146608114442240,[]
1142066904867041281,1142149338929324032,[]
1142066904867041281,1142153519773802496,['1904.03493']
1058617962079358979,1058617962079358979,[]
1058617962079358979,1058617964843405312,['1809.10185']
1006469124464238592,1006469124464238592,[]
1006469124464238592,1006469379733811200,['1801.06146']
999600796542160897,999600796542160897,['1805.00270']
999600796542160897,999602887901753345,[]
936576805041033216,936576805041033216,['1711.05186']
936576805041033216,936579199112007680,[]
910488674248413185,910488674248413185,['1709.06438']
910488674248413185,910489403771977728,[]
795587346444025856,795587346444025856,['1608.04207']
795587346444025856,795778757105766400,[]
1382414523135451136,1382414523135451136,['2104.05767']
1382414523135451136,1382414524934803458,[]
1348766971190333441,1348766971190333441,['2004.01912']
1348766971190333441,1354084943169802242,[]
1348766971190333441,1354251132973981696,['2004.01912']
1344052849991270400,1344052849991270400,['2012.13391']
1344052849991270400,1344052852646240256,[]
1344052849991270400,1344052853627707392,[]
1344052849991270400,1344052854655348737,[]
1344052849991270400,1344052855653584896,[]
1344052849991270400,1344052856647651328,[]
1344052849991270400,1344052857633263616,[]
1344052849991270400,1344052858593800192,['2012.13391']
1344052849991270400,1344052859688513537,[]
1335876224770576386,1335876224770576386,[]
1335876224770576386,1335876982308020224,[]
1335876224770576386,1335877740894040067,[]
1335876224770576386,1335878370777853954,[]
1335876224770576386,1335879149903339521,[]
1335876224770576386,1335879990601244673,[]
1335876224770576386,1335880492294533121,['1605.06083']
1335876224770576386,1335881351694868481,[]
1335876224770576386,1335881721787658241,[]
1335876224770576386,1335882103720960001,[]
1328982486760603648,1328982486760603648,[]
1328982486760603648,1328982888075825152,['2010.04900']
1325718126235889664,1325718126235889664,['2011.03492']
1325718126235889664,1325718438615117826,[]
1316070737992507393,1316070737992507393,['2010.00200']
1316070737992507393,1316070738923675649,[]
1316070737992507393,1316070739733147649,['2004.14503']
1316070737992507393,1316070740597198848,['2004.08476']
1316070737992507393,1316070741385736192,[]
1314247063773736962,1314247063773736962,[]
1314247063773736962,1314247065598222337,['2010.03532']
1314247063773736962,1314247067498237952,[]
1314247063773736962,1314247068714561536,[]
1314247063773736962,1314265878490345472,[]
1312947499141750786,1312947499141750786,['2010.01057']
1312947499141750786,1312947992974958594,[]
1312947499141750786,1312948138173317120,[]
1312947499141750786,1312948494001344512,[]
1311680331540508683,1311680331540508683,['2009.14361']
1311680331540508683,1311681676318253057,[]
1284442679124865025,1284442679124865025,['2007.03001']
1284442679124865025,1284446279930728455,[]
1284442679124865025,1284447527690018817,[]
1284442679124865025,1284449887115972608,[]
1284442679124865025,1284450372157939712,[]
1275556153829675009,1275556153829675009,[]
1275556153829675009,1275556924356874240,[]
1275556153829675009,1275557149289005056,[]
1275556153829675009,1275557542966358016,[]
1275556153829675009,1275559247024013312,[]
1275556153829675009,1275559814706245632,[]
1275556153829675009,1275560450441146370,[]
1275556153829675009,1275562098441904129,[]
1275556153829675009,1275562449840660480,[]
1275556153829675009,1275562957624107008,[]
1275556153829675009,1275563239846211584,[]
1275556153829675009,1275563353755144192,[]
1275556153829675009,1275563443316068352,[]
1275556153829675009,1275563546810544128,[]
1275556153829675009,1275563648371453952,[]
1275556153829675009,1275564106175533057,[]
1275556153829675009,1275578001564946433,['2005.06012']
1271135668333244417,1271135668333244417,"['2006.04884', '2006.05987']"
1271135668333244417,1271135669935501317,[]
1271135668333244417,1271135670904315905,[]
1266399818491899910,1266399818491899910,['2005.13756']
1266399818491899910,1266469574687379456,[]
1261335493322477568,1261335493322477568,['1910.14659']
1261335493322477568,1261335494647926784,[]
1261335493322477568,1261335495822344192,[]
1261335493322477568,1261335496950595584,[]
1258140257687441410,1258140257687441410,['2005.00970']
1258140257687441410,1258140707253964800,[]
1258140257687441410,1258140877223952384,[]
1258140257687441410,1258141158011580416,[]
1256023379259228160,1256023379259228160,['2004.15001']
1256023379259228160,1256023380446162944,[]
1256023379259228160,1256023381440212993,[]
1256023379259228160,1256023382706933761,[]
1256023379259228160,1256023384086810624,[]
1233122872966754307,1233122872966754307,[]
1233122872966754307,1233124124173709314,['1909.02074']
1228043379876827136,1228043379876827136,['2002.05150']
1228043379876827136,1228043384037625858,[]
1228043379876827136,1228043385367216128,[]
1207651915699503105,1207651915699503105,['1912.08320']
1207651915699503105,1207660053785972742,[]
1190339925062762496,1190339925062762496,['1910.14254']
1190339925062762496,1190339925851267072,[]
1190339925062762496,1190339927596158976,[]
1190339925062762496,1190339928283996162,[]
1190339925062762496,1190339929789759488,[]
1190339925062762496,1190339931375206400,[]
1190339925062762496,1190339932662878208,[]
1187729567575879680,1187729567575879680,['1910.09621']
1187729567575879680,1187729940172722177,[]
1174744059794997248,1174744059794997248,[]
1174744059794997248,1174744731143663617,['1909.08041']
1145959474223439872,1145959474223439872,['1904.05746']
1145959474223439872,1145962545678733312,[]
1105395193061105665,1105395193061105665,['1606.06031']
1105395193061105665,1266250601739894784,['2005.14165']
1059753209311477760,1059753209311477760,[]
1059753209311477760,1059753561825927168,[]
1059753209311477760,1059753809650561024,[]
1059753209311477760,1059754219069231104,[]
1059753209311477760,1059755141811855360,[]
1059753209311477760,1059755648378920960,[]
1059753209311477760,1059755952725991424,[]
1059753209311477760,1059756304321929217,['1806.01526']
1059753209311477760,1059756613270167552,[]
1059753209311477760,1059757107665342464,[]
1059753209311477760,1059757630770556928,[]
1059753209311477760,1059758197702041601,[]
1059753209311477760,1059758923585146880,[]
1059753209311477760,1059760084396457984,[]
1059753209311477760,1059760366685708288,[]
1059753209311477760,1059760902336077824,[]
1059753209311477760,1059761087892152320,[]
1059753209311477760,1059761503119781888,[]
1059753209311477760,1059762093828780034,[]
1059753209311477760,1059764258517467136,[]
1059753209311477760,1059766632887795712,[]
1059450697765322753,1059450697765322753,[]
1059450697765322753,1059452239104876544,[]
1059450697765322753,1059470495563833344,[]
1059450697765322753,1059470726154063875,[]
1059450697765322753,1059470987400486914,[]
1059450697765322753,1059471580668092416,['1805.01035']
1059450697765322753,1059471772125409280,[]
1059450697765322753,1059472525208350720,[]
1059450697765322753,1059472878717075456,[]
1059450697765322753,1059473449129861121,[]
1059450697765322753,1059474049007525888,[]
1059450697765322753,1059474553527828481,[]
1059450697765322753,1059475459400962050,[]
1059450697765322753,1059475868265930752,[]
1059450697765322753,1059476008783503361,[]
1059450697765322753,1059476886177411074,[]
1059450697765322753,1059726407583047680,[]
1039880972291006464,1039880972291006464,[]
1039880972291006464,1039881440140435457,[]
1039880972291006464,1039881653991161856,[]
1039880972291006464,1039881860506177536,['1809.01215']
1039880972291006464,1039882077393641477,[]
1039880972291006464,1039882112697085952,[]
1039880972291006464,1039882167151673345,[]
1039880972291006464,1039882244926697472,[]
1039880972291006464,1039882299066802177,[]
1039880972291006464,1039882435230662656,[]
1039880972291006464,1039882737874817031,[]
1039880972291006464,1039883817325088768,[]
1039880972291006464,1041578078512836609,[]
1039880972291006464,1041579205979516928,['1809.05288']
1039880972291006464,1041580945575497728,[]
1002500907693731841,1002500907693731841,"['1704.08224', '1805.11850']"
1002500907693731841,1002501090728992768,[]
997391975547621376,997391975547621376,['1805.06533']
997391975547621376,997393187642724353,[]
943506977799507968,943506977799507968,"['1705.04350', '1712.06682']"
943506977799507968,943508422380740608,[]
942677222355238912,942677222355238912,['1712.05690']
942677222355238912,942677288646266881,[]
849540978599919616,849540978599919616,[]
849540978599919616,849543015567896576,[]
849540978599919616,849543533010841601,['1605.06083']
839725118179913728,839725118179913728,[]
839725118179913728,839725906050625536,[]
839725118179913728,839726057813073920,['1605.06083']
1385078911323672583,1385078911323672583,[]
1385078911323672583,1385078914670751750,['2011.07743']
1385078911323672583,1385079959874686977,[]
1377306191114739721,1377306191114739721,[]
1377306191114739721,1377308961158881289,['2103.15625']
1377298270721077250,1377298270721077250,[]
1377298270721077250,1377299176820776964,['2103.15963']
1329481995542552579,1329481995542552579,['2011.07743']
1329481995542552579,1329481996452696071,[]
1329481995542552579,1329488683918094339,[]
1316411530162782208,1316411530162782208,['2010.06572']
1316411530162782208,1316411534113996801,[]
1316411530162782208,1316411536731115522,[]
1316411530162782208,1316411540480782336,[]
1316411530162782208,1316411544851243010,[]
1316411530162782208,1316411548793880577,[]
1316411530162782208,1316411550970773504,[]
1316411530162782208,1316411553055268864,[]
1316411530162782208,1316411554716282885,[]
1305961900715327488,1305961900715327488,[]
1305961900715327488,1305961901969436672,[]
1305961900715327488,1305961904016297984,['2004.14338']
1305961900715327488,1305961905698213888,[]
1275979721529004032,1275979721529004032,['2006.13816']
1275979721529004032,1275979723257061377,[]
1275979721529004032,1275979724003643394,[]
1266186560019533825,1266186560019533825,['2005.14165']
1266186560019533825,1266187278604435462,[]
1232470112713576451,1232470112713576451,['1910.10683']
1232470112713576451,1232470113711869953,[]
1164275421162041344,1164275421162041344,['1907.11692']
1164275421162041344,1164276576789254144,[]
1153496823534800897,1153496823534800897,[]
1153496823534800897,1153497093882822656,[]
1153496823534800897,1153497587082600448,['1904.07372']
1139240969738452992,1139240969738452992,['1906.01815']
1139240969738452992,1139240971441299456,[]
1139240969738452992,1139240973374906369,[]
1139240969738452992,1139240974297657344,[]
1139240969738452992,1139240975845347329,[]
1139240969738452992,1139240978202517504,[]
1139240969738452992,1139240979578286080,[]
1136286072525078528,1136286072525078528,['1906.01149']
1136286072525078528,1136298534636888064,[]
1135682340984778754,1135682340984778754,['1904.07372']
1135682340984778754,1135682344311054337,[]
1066741007729999875,1066741007729999875,['1804.06786']
1066741007729999875,1067107780363001856,[]
1050569400116498432,1050569400116498432,['1810.04805']
1050569400116498432,1050569401655791617,[]
1050569400116498432,1050569402704384000,[]
1019992212250116096,1019992212250116096,['1805.07616']
1019992212250116096,1019993839237410817,['1804.06786']
1019992212250116096,1019994913771958274,[]
1019992212250116096,1019995619157397509,[]
1019992212250116096,1019995907700404224,['1805.07616']
1374443466537639939,1374443466537639939,[]
1374443466537639939,1374443661287514117,['2103.06332']
1349433502958120960,1349433502958120960,['2008.09335']
1349433502958120960,1349433945507598336,[]
1326206609148751872,1326206609148751872,[]
1326206609148751872,1326206818100645888,[]
1326206609148751872,1326207057318604807,[]
1326206609148751872,1326207202642841612,[]
1326206609148751872,1326207470516236288,[]
