conversation_id,tweet_id,arxiv_identifiers
1225858203474448384,1225860991214407683,[]
1225858203474448384,1225861438604005376,[]
1225858203474448384,1225862413968388102,[]
1225858203474448384,1225862437158735876,[]
1225858203474448384,1225863444781584385,[]
1225858203474448384,1225863448292143105,[]
1225858203474448384,1225864467248009216,[]
1225858203474448384,1225865669650124801,[]
1225858203474448384,1225865672011452423,[]
1225858203474448384,1225865673307566082,['1901.07291']
1225858203474448384,1225866273294340097,[]
1225858203474448384,1225866275584389132,[]
1225858203474448384,1225867391961387009,[]
1225858203474448384,1225867403915091972,[]
1225858203474448384,1225867405445955591,[]
1225858203474448384,1225867622417358848,[]
1225858203474448384,1225868810743357440,[]
1225858203474448384,1225868821321392140,[]
1225858203474448384,1225868823217213442,[]
1225858203474448384,1225868832864075777,[]
1225858203474448384,1225870045873606656,[]
1225858203474448384,1225870053347819522,[]
1225858203474448384,1225870061556113409,[]
1225858203474448384,1225870535495737345,[]
1225858203474448384,1225871787457699840,[]
1225858203474448384,1225871788770562050,[]
1225858203474448384,1225871790821593095,[]
1225858203474448384,1225871799939948545,[]
1225858203474448384,1225873603893350400,[]
1225858203474448384,1225873605780738049,[]
1225858203474448384,1225873619433201664,[]
1225858203474448384,1225873621299683330,[]
1225858203474448384,1225873638542450690,[]
1225858203474448384,1225873648856293377,[]
1225858203474448384,1225873650353627140,[]
1225858203474448384,1225874643753500672,[]
1225858203474448384,1225874656802091015,[]
1225858203474448384,1225874664976769026,[]
1225858203474448384,1225877263536791552,[]
1225858203474448384,1225877276539138050,[]
1225858203474448384,1225877278908915713,[]
1225858203474448384,1225877293660286977,[]
1225858203474448384,1225877308113903617,[]
1225858203474448384,1225877321435033601,[]
1225858203474448384,1225877335460675585,[]
1225858203474448384,1225877337142628352,[]
1225858203474448384,1225877355706621958,[]
1225858203474448384,1225877767511838721,[]
1225858203474448384,1225877779767537667,[]
1225858203474448384,1225878429981126656,[]
1225858203474448384,1226127485705867265,[]
1224268965154869248,1224268965154869248,['2001.11770v1']
1224268965154869248,1224268967591784448,[]
1215016159914807299,1215016159914807299,['1908.04626']
1215016159914807299,1215016161097572352,[]
1215016159914807299,1215016162389450752,[]
1215016159914807299,1215016163781955584,[]
1215016159914807299,1215016165094768640,[]
1199032784691638272,1199032784691638272,['1910.09664']
1199032784691638272,1199032845890736128,[]
1199032784691638272,1199032859127889920,[]
1199032784691638272,1199032874269319170,[]
1199032784691638272,1199032887716261893,[]
1199032784691638272,1199032898239762434,[]
1199032784691638272,1199032900911546370,[]
1192733997505351681,1192733997505351681,[]
1192733997505351681,1192733998830825472,[]
1192733997505351681,1192734000244236288,[]
1192733997505351681,1192734001498341376,[]
1192733997505351681,1192734002853138433,[]
1192733997505351681,1200440326969864193,[]
1192733997505351681,1315931681266847745,[]
1192733997505351681,1394586461287161858,['2105.07654']
1192733997505351681,1425389746080075778,['2108.04750']
1192733997505351681,1425401076082266115,[]
1191971931551158273,1191971931551158273,['1909.03546']
1191971931551158273,1191972119552385024,[]
1191948850329772032,1191948850329772032,['1908.09940']
1191948850329772032,1191948949617295362,[]
1189546512491134977,1189546512491134977,['1910.13267']
1189546512491134977,1189546616883175424,[]
1189546512491134977,1189546970697928704,[]
1182383450831179777,1182383450831179777,['1910.03655']
1182383450831179777,1182383452513021953,[]
1182383450831179777,1182383453494480899,[]
1182383450831179777,1182383461031645184,[]
1182383450831179777,1182383463103635456,[]
1182383450831179777,1182383464101896197,[]
1182383450831179777,1182383465838321665,[]
1181547494913843201,1181547494913843201,['1910.02228']
1181547494913843201,1191058915687055360,[]
1179460341257965577,1179460341257965577,['1904.09675']
1179460341257965577,1179460346878337029,[]
1179460341257965577,1179460352821604352,[]
1179460341257965577,1179460361986220033,[]
1179460341257965577,1179460363835838467,[]
1179460341257965577,1179460368235712513,[]
1179460341257965577,1179460369770782720,[]
1173569474089410560,1173569474089410560,['1909.06092']
1173569474089410560,1173569595602550784,[]
1173517191586693120,1173517191586693120,['1909.01380']
1173517191586693120,1173517323950579712,[]
1172140946680512513,1172140946680512513,[]
1172140946680512513,1172141074732552196,[]
1172140946680512513,1172141489306005504,['1909.04849']
1171878240593547271,1171878240593547271,[]
1171878240593547271,1171878247463866369,[]
1171878240593547271,1176497961951477760,['1909.10411']
1156466481833676800,1156466481833676800,['1907.12484']
1156466481833676800,1156467943737384961,[]
1156431899310473218,1156431899310473218,[]
1156431899310473218,1156432704650412032,['1906.07241']
1146480529560211456,1146480529560211456,['1906.09992']
1146480529560211456,1146481143421816832,['1807.09875']
1138812623447871488,1138812623447871488,['1906.04726']
1138812623447871488,1138812687431942144,[]
1138812623447871488,1138812836942143488,[]
1138812623447871488,1138813002269040641,[]
1138812623447871488,1138813064462176256,[]
1138812623447871488,1138813186176618498,[]
1138812623447871488,1138813257228201986,[]
1138812623447871488,1138813328627830785,[]
1138812623447871488,1138813406776107010,[]
1138812623447871488,1138813513353322496,[]
1138812623447871488,1138813622518538240,[]
1138812623447871488,1138813706622636033,[]
1138812623447871488,1138813759034728448,[]
1138812623447871488,1138813818493186048,[]
1138812623447871488,1138813863556734977,[]
1138812623447871488,1138814072462483456,[]
1138812623447871488,1138814337064349697,[]
1138812623447871488,1158486493075259393,[]
1138087085452288001,1138087085452288001,['1906.02916']
1138087085452288001,1138087360195940353,['1906.02900']
1138087085452288001,1138087559010115584,['1904.12106']
1131208039942561792,1131208039942561792,[]
1131208039942561792,1131214417293643777,[]
1131208039942561792,1133634962454917120,['1905.10886']
1113971481015246848,1113971481015246848,['1904.02668']
1113971481015246848,1113971481581576192,[]
1113971481015246848,1113971482911055872,[]
1113971481015246848,1113971483582304257,[]
1113971481015246848,1113971486757232640,[]
1113971481015246848,1113971487298310144,[]
1113971481015246848,1113971487940141056,[]
1113971481015246848,1113971488464330752,[]
1113971481015246848,1113971496408379393,[]
1108916852250427392,1108916852250427392,['1903.08855']
1108916852250427392,1108916852892160001,[]
1108916852250427392,1108916853512900608,[]
1108916852250427392,1108916855605878784,[]
1108916852250427392,1108916857669451776,[]
1108916852250427392,1108916858281848832,[]
1108916852250427392,1108916860949397504,[]
1108916852250427392,1108916861595312128,[]
1102385502089441280,1102385502089441280,['1903.00161']
1102385502089441280,1102385502764773376,[]
1102385502089441280,1102385503414837249,[]
1102385502089441280,1102385504018825216,[]
1102385502089441280,1102385504559935490,[]
1102385502089441280,1102385505126146048,[]
1102385502089441280,1102385505746862080,[]
1102385502089441280,1102385506346647552,[]
1102385502089441280,1102385507160322048,[]
1102385502089441280,1102385507802112000,[]
1102385502089441280,1102386953989677056,[]
1102385502089441280,1102388179254956032,[]
1102385502089441280,1102576175728095232,[]
1102385502089441280,1102576432406945794,[]
1099379774156406785,1099379774156406785,[]
1099379774156406785,1099380467990740992,[]
1099379774156406785,1099380698144743430,['1811.01090']
1099379774156406785,1099381828748750853,[]
1099379774156406785,1099381954552778753,['1811.00937']
1099379774156406785,1099382942026121216,[]
1099379774156406785,1099383757180686336,['1810.12686']
1099379774156406785,1099384767840223232,[]
1099379774156406785,1099384836865839104,[]
1099379774156406785,1100972673755164673,['1902.10526']
1099212324454297600,1099212324454297600,[]
1099212324454297600,1099212324886347776,[]
1099212324454297600,1099212325456760837,[]
1099212324454297600,1099212326027182080,[]
1099212324454297600,1099212326635331586,['1803.02324']
1099212324454297600,1099212327335780352,[]
1099212324454297600,1099212327964925953,[]
1099212324454297600,1099212328497688576,[]
1099212324454297600,1099212329047080961,[]
1099212324454297600,1099212329575534592,[]
1099212324454297600,1099212330171129857,[]
1099212324454297600,1099212330720620544,[]
1099212324454297600,1099212331257491456,[]
1099212324454297600,1099212331878248448,[]
1099212324454297600,1099212332465438721,[]
1099212324454297600,1099212889863274496,[]
1099212324454297600,1099212890551214080,[]
1099212324454297600,1099212891150901248,[]
1099212324454297600,1099212891704647680,[]
1099212324454297600,1099212892228841472,[]
1099212324454297600,1099212892807647232,[]
1099212324454297600,1099212893394952192,[]
1099212324454297600,1099212893965307904,[]
1099212324454297600,1099212894560866304,[]
1099212324454297600,1099212895114518529,[]
1099212324454297600,1099212895655649280,[]
1099212324454297600,1099212896209268737,[]
1099212324454297600,1099212896704159744,[]
1090761648388726784,1090761648388726784,['1804.08205']
1090761648388726784,1090762044968558592,[]
1090761648388726784,1091081261664202752,[]
1085272090104590336,1085272090104590336,['1901.03735']
1085272090104590336,1085272090696069120,[]
1085272090104590336,1085272091421593600,[]
1085272090104590336,1085272091987853312,[]
1085272090104590336,1085272092545708032,[]
1085272090104590336,1085272093162332160,[]
1085272090104590336,1085272093707493376,[]
1085272090104590336,1085272094248644613,[]
1085272090104590336,1085272094772887552,[]
1085272090104590336,1085273241243901952,[]
1059790002853314560,1059790002853314560,['1810.05682']
1059790002853314560,1059790003746697216,[]
1059790002853314560,1059790005097263104,[]
1059790002853314560,1059790005873213440,[]
1059790002853314560,1059790006619754496,[]
1059790002853314560,1059790007332794370,[]
1059790002853314560,1059790008058408962,[]
1059790002853314560,1059790008855318529,[]
1059577938637656064,1059577938637656064,['1810.05995']
1059577938637656064,1059577939363270656,[]
1059577938637656064,1059577940244086784,[]
1059577938637656064,1059577941330419718,[]
1059577938637656064,1059577942194438145,[]
1059577938637656064,1059577943117230082,[]
1059577938637656064,1059577944031592448,[]
1058411992564801536,1058411992564801536,['1811.00491']
1058411992564801536,1058414455132971008,[]
1058411992564801536,1058418861551337472,[]
1058411992564801536,1058419410166337542,[]
1058411992564801536,1058419770989658112,[]
1051742161400680448,1051742161400680448,[]
1051742161400680448,1051742163007168512,['1708.00160']
1038983358620082176,1038983358620082176,['1804.08205']
1038983358620082176,1038983605706522624,[]
1038983358620082176,1038983780541915136,[]
1038983358620082176,1038983971621818368,[]
1038983358620082176,1038984156171120641,[]
1037224663242481664,1037224663242481664,"['1807.02322', '1802.05451']"
1037224663242481664,1037224693189763073,[]
1036629231827070977,1036629231827070977,['1808.09744']
1036629231827070977,1036629711949111296,[]
1036629231827070977,1057887198677295105,[]
1023931703847518208,1023931703847518208,['1807.10311']
1023931703847518208,1023932775311835137,[]
1018689880698703873,1018689880698703873,[]
1018689880698703873,1018691170895970304,['1805.06061']
1016486666851291137,1016486666851291137,['1802.04223']
1016486666851291137,1016991150916456454,[]
1014848998543364096,1014848998543364096,['1807.01395']
1014848998543364096,1014849000510492673,[]
995672020951228417,995672020951228417,['1802.04223']
995672020951228417,995672189620903937,[]
978882926095011840,978882926095011840,[]
978882926095011840,978882928083128326,['1803.06643']
978882926095011840,978882931488903171,['1712.03609']
978882926095011840,978882933552549893,['1803.06966']
978882926095011840,978882935670693888,['1803.09337']
978882926095011840,978882937885220864,['1802.05451']
930683258295201793,930683258295201793,['1711.05198']
930683258295201793,930683465518977024,[]
927720281132630016,927720281132630016,['1705.07704']
927720281132630016,927720420199010304,[]
1384179401059835906,1384179401059835906,['2104.07762']
1384179401059835906,1384179404117450755,[]
1384179401059835906,1384179405245743106,[]
1384179401059835906,1384179406365609994,[]
1384179401059835906,1384179407548403714,[]
1384179401059835906,1384179408685068297,[]
1381997553554763776,1381997553554763776,[]
1381997553554763776,1381997555068846084,[]
1381997553554763776,1381997556113227777,[]
1381997553554763776,1381997559099580424,[]
1381997553554763776,1381997562882850824,[]
1381997553554763776,1381997564724121606,['2102.01672']
1381997553554763776,1381997565722382342,[]
1381997553554763776,1381997566775164935,[]
1381997553554763776,1381997567714725888,[]
1381997553554763776,1381997568650002432,[]
1374253456400265216,1374253456400265216,['2103.11920']
1374253456400265216,1374260108901953537,[]
1374253456400265216,1374262478138437632,[]
1374253456400265216,1374264194229485568,[]
1374253456400265216,1374265689230430208,[]
1373685475555176448,1373685475555176448,['2102.11972']
1373685475555176448,1373685476507279365,[]
1373685475555176448,1373685477341949953,[]
1373685475555176448,1373686566959284228,[]
1367118232671387648,1367118232671387648,['2103.01378']
1367118232671387648,1367118239076089857,[]
1367118232671387648,1367118245573099524,[]
1367118232671387648,1367118253022195719,[]
1367118232671387648,1367118254905430017,[]
1366776458543312898,1366776458543312898,['2103.00453']
1366776458543312898,1366776462087512069,[]
1366776458543312898,1366776463891058688,[]
1365057786250489858,1365057786250489858,['2102.12060']
1365057786250489858,1365058051045265416,[]
1365057786250489858,1365058166988431363,[]
1365057786250489858,1365058397155041289,[]
1365057786250489858,1365058471360679944,[]
1365057786250489858,1365058640764411904,[]
1361682746641436677,1361682746641436677,['2102.07033']
1361682746641436677,1361682748814090244,[]
1361682746641436677,1361682750034612226,[]
1361682746641436677,1361682751263551491,[]
1361682746641436677,1361682752492478467,[]
1361682746641436677,1361682757102022659,[]
1361682746641436677,1361682762500030464,[]
1361682746641436677,1361682764504915970,['2101.00133']
1361682746641436677,1361682765926834179,[]
1361682746641436677,1361682767248060419,['2102.07033']
1360860013770735617,1360860013770735617,['2101.10717v1']
1360860013770735617,1360863441087590402,[]
1358709707926601732,1358709707926601732,[]
1358709707926601732,1358709709902086145,[]
1358709707926601732,1358709711516876800,[]
1358709707926601732,1358709713039466497,[]
1358709707926601732,1358709714465480705,['2010.12305']
1358709707926601732,1358709715803504640,[]
1358709707926601732,1358709717233721345,[]
1357005887311908867,1357005887311908867,['2102.01672']
1357005887311908867,1357005953594441729,[]
1357005887311908867,1357006030442541059,[]
1357005887311908867,1357006182196670466,[]
1357005887311908867,1357006270868422656,[]
1357005887311908867,1357006331241246720,[]
1357005887311908867,1357006434135924737,[]
1357005887311908867,1357006494668062724,[]
1357005887311908867,1357006538729226243,[]
1357005887311908867,1357006614767796229,[]
1357005887311908867,1357006703640870917,[]
1357005887311908867,1357006847849431050,[]
1350988665435156481,1350988665435156481,['1910.13339']
1350988665435156481,1350988668178210817,[]
1350988665435156481,1350988673307856901,[]
1350988665435156481,1350988676742995973,[]
1350988665435156481,1350988678433280002,[]
1350988665435156481,1350988680148766722,[]
1350988665435156481,1350988681591595008,[]
1350988665435156481,1350988683063787522,[]
1346842343018819584,1346842343018819584,['2012.00708']
1346842343018819584,1365066632469630984,[]
1346457030995963905,1346457030995963905,['2006.01067']
1346457030995963905,1346457135786450944,[]
1346457030995963905,1346457240790847488,[]
1346457030995963905,1346457356775915520,[]
1346457030995963905,1346457506328018950,[]
1346457030995963905,1346457669155102720,[]
1346457030995963905,1346457872683642888,[]
1346457030995963905,1346459424764948480,[]
1336013153524649984,1336013153524649984,[]
1336013153524649984,1336013155500253185,[]
1336013153524649984,1336013157521821698,[]
1336013153524649984,1336013161376468995,[]
1336013153524649984,1336013163066773509,[]
1336013153524649984,1336013166803816453,[]
1336013153524649984,1336013170989785092,[]
1336013153524649984,1336013176522018816,[]
1336013153524649984,1336013178585702400,"['1807.11714', '1607.06520']"
1336013153524649984,1336013183589511168,[]
1336013153524649984,1336013188970770433,[]
1336013153524649984,1336013193978802181,[]
1336013153524649984,1336013199905345537,[]
1336013153524649984,1336013204347031558,[]
1336013153524649984,1336013206322606081,[]
1336013153524649984,1336013207849345031,[]
1335623665724035072,1335623665724035072,[]
1335623665724035072,1335623814030516224,[]
1335623665724035072,1335625178878009349,[]
1335623665724035072,1335625838281285635,[]
1335623665724035072,1335626336862429191,[]
1335623665724035072,1335626813951909893,[]
1335623665724035072,1335627067883462658,['2006.07214']
1333503201493069827,1333503201493069827,['2011.06153']
1333503201493069827,1333503202872807424,[]
1333503201493069827,1333503204315844614,[]
1328794750309306371,1328794750309306371,[]
1328794750309306371,1328794751987032064,['2010.02352']
1324819156433276934,1324819156433276934,[]
1324819156433276934,1324821452785393664,['2011.02511']
1323306718013448197,1323306718013448197,[]
1323306718013448197,1323307093017853952,['2010.15980']
1316373391801298944,1316373391801298944,['2001.11136']
1316373391801298944,1316373394313674753,[]
1315967779833622529,1315967779833622529,['2010.05731']
1315967779833622529,1315967781095997443,[]
1315967779833622529,1315967782731866114,[]
1315967779833622529,1315967784493424640,[]
1315967779833622529,1315967786087256069,[]
1313923232785989633,1313923232785989633,[]
1313923232785989633,1313925306235969537,[]
1313923232785989633,1313925801440575490,['2004.02644']
1313923232785989633,1313943917214289920,[]
1313818169870614528,1313818169870614528,[]
1313818169870614528,1313821316227592192,['2010.02353']
1311285031021805571,1311285031021805571,[]
1311285031021805571,1311285638927441920,['2003.03444']
1309633647729930241,1309633647729930241,[]
1309633647729930241,1309633649147551744,['2007.01919']
1309633647729930241,1309633651177529344,['2006.07214']
1309633647729930241,1309633652905701377,[]
1306233895323656192,1306233895323656192,['2009.07118']
1306233895323656192,1306233897672466438,[]
1298955387836788736,1298955387836788736,['2008.11293']
1298955387836788736,1298955389250211840,[]
1298955387836788736,1298955390793723904,[]
1291739650567045121,1291739650567045121,['2008.02637']
1291739650567045121,1291739708796665857,[]
1291739650567045121,1291739755059843072,[]
1291739650567045121,1291739802363138054,[]
1291739650567045121,1291739840963387393,[]
1291739650567045121,1291739933267427334,[]
1291739650567045121,1291740043485368320,[]
1291739650567045121,1291740102113230850,[]
1291739650567045121,1349065331973746689,[]
1281165407177641984,1281165407177641984,['2004.10102']
1281165407177641984,1281165408901496833,[]
1281165407177641984,1281165410591821824,[]
1281165407177641984,1281165412756082695,[]
1281165407177641984,1281165414853115904,[]
1281165407177641984,1281165416916811776,[]
1279860043328839685,1279860043328839685,['2005.04118']
1279860043328839685,1279860044834541568,[]
1279860043328839685,1279860046231412741,[]
1279860043328839685,1279860048139706368,[]
1279860043328839685,1279860049922281472,[]
1279860043328839685,1279860050798891008,[]
1278295907520438272,1278295907520438272,['2006.16362']
1278295907520438272,1278295909005250562,[]
1278295907520438272,1278295910808555521,[]
1278295907520438272,1278295912121597957,[]
1278295907520438272,1278295914126458882,[]
1278024557043961856,1278024557043961856,[]
1278024557043961856,1278027086200836096,['2006.10369']
1272732171007152131,1272732171007152131,[]
1272732171007152131,1272732172072484865,['2005.01172']
1272732171007152131,1272732173347565569,[]
1272732171007152131,1272732175637655552,[]
1272732171007152131,1272732177051115522,[]
1272732171007152131,1272732178166829057,[]
1272732171007152131,1272732179345399809,[]
1272732171007152131,1272732180335276034,[]
1272732171007152131,1272732181446692864,[]
1272732171007152131,1272732182893690881,[]
1272732171007152131,1272732184349114368,[]
1272732171007152131,1272732185708187650,[]
1272732171007152131,1272732187096494081,['2005.01172']
1267718301158912002,1267718301158912002,['2006.01067']
1267718301158912002,1267719199243239425,[]
1267718301158912002,1267719433755209728,[]
1266187859301732352,1266187859301732352,['2005.14165']
1266187859301732352,1266188065409818625,[]
1265300549777440775,1265300549777440775,['2005.11401']
1265300549777440775,1265300725351006209,[]
1265300549777440775,1265300836239933447,[]
1265300549777440775,1265300930301513728,[]
1265300549777440775,1265301101072482305,[]
1265300549777440775,1265301287320662017,[]
1265300549777440775,1265301465482113026,['2005.11401']
1261272376827879424,1261272376827879424,['2005.06676']
1261272376827879424,1261344702143528960,[]
1257320305501995009,1257320305501995009,['2005.00512']
1257320305501995009,1257320693873537025,[]
1257320305501995009,1257321132522303493,[]
1257320305501995009,1257321506306056194,[]
1257320305501995009,1257322064832126977,[]
1257287512067883008,1257287512067883008,['2005.00115']
1257287512067883008,1257287512915091456,[]
1257287512067883008,1257287513653338112,[]
1257287512067883008,1257287514332827648,[]
1257287512067883008,1257287515452604418,[]
1256227702056595456,1256227702056595456,['2004.15015']
1256227702056595456,1256227704405458945,[]
1256227702056595456,1256227705789579266,[]
1256227702056595456,1256227708910133249,[]
1256227702056595456,1256227710092926977,[]
1256227702056595456,1256227711938441217,[]
1256227702056595456,1256227713909735426,['1906.10908']
1256227702056595456,1256227715172229120,[]
1256227702056595456,1256227717890093056,['2004.15015']
1255163774744526848,1255163774744526848,['2001.07676']
1255163774744526848,1255163777466630147,[]
1255163774744526848,1255163779400306688,[]
1248227199154630657,1248227199154630657,['2004.04123']
1248227199154630657,1248227201394278400,[]
1247917218022768645,1247917218022768645,['2001.07676']
1247917218022768645,1247917219645882368,[]
1246859805731565569,1246859805731565569,['1910.07181']
1246859805731565569,1246859808315244544,[]
1246560894055845889,1246560894055845889,[]
1246560894055845889,1248206580035858432,['2004.03685']
1246560894055845889,1248207019464589312,[]
1246560894055845889,1248208118368083969,[]
1237744860238614529,1237744860238614529,[]
1237744860238614529,1237744861719212032,['2003.04866']
1237744860238614529,1237744863157813250,[]
1237744860238614529,1237744864516849664,[]
1235616760595791872,1235616760595791872,['2002.11794']
1235616760595791872,1235616762990751745,[]
1235616760595791872,1235616763888295938,[]
1235616760595791872,1235616764978839552,[]
1235616760595791872,1235616766937583616,[]
1235616760595791872,1235616768934076416,['2002.11794']
1229804153884381184,1229804153884381184,['2002.06305']
1229804153884381184,1229804577945292801,[]
1229804153884381184,1229805319762530304,[]
1229804153884381184,1229806710732124160,[]
1226622616737370112,1226622616737370112,[]
1226622616737370112,1226622618125639682,['1907.10641']
1226617234598088704,1226617234598088704,[]
1226617234598088704,1226617237165002752,['1911.11641']
1226612478651576322,1226612478651576322,['1909.05311']
1226612478651576322,1226612480316760064,[]
1226612478651576322,1226612481642106880,[]
1190098953532059650,1190098953532059650,['1910.14613']
1190098953532059650,1190099018757656576,[]
1190098953532059650,1190099212287053825,[]
1190098953532059650,1190099788366274560,[]
1190098953532059650,1190102284560162816,[]
1190098953532059650,1191204481410588673,[]
1184856036076863488,1184856036076863488,['1910.07475']
1184856036076863488,1184858096709111810,[]
1184856036076863488,1184858465619136514,[]
1176886627852898309,1176886627852898309,[]
1176886627852898309,1176886986981789696,[]
1176886627852898309,1176887249595555841,[]
1176886627852898309,1176887665859317760,[]
1176886627852898309,1176887738794004481,[]
1176886627852898309,1176887888874655744,[]
1176886627852898309,1176888047041830912,['1909.09251']
1174360279624192000,1174360279624192000,[]
1174360279624192000,1174360482775363589,[]
1174360279624192000,1174360755929411584,[]
1174360279624192000,1174360985290719232,[]
1174360279624192000,1174361210931671042,[]
1174360279624192000,1174361523763859457,['1909.07940']
1173485195959382019,1173485195959382019,['1909.04547']
1173485195959382019,1173485380722708480,[]
1173485195959382019,1173485466831728640,[]
1173485195959382019,1173485516018388994,[]
1172545382984761345,1172545382984761345,['1909.05358v1']
1172545382984761345,1172546117868765185,[]
1168907518623571974,1168907518623571974,[]
1168907518623571974,1168907750497239040,[]
1168907518623571974,1168907807921528832,[]
1168907518623571974,1168907920219811842,['1908.07125']
1162160757590523904,1162160757590523904,[]
1162160757590523904,1162160828864503808,[]
1162160757590523904,1162160875848867840,['1908.04626']
1162160757590523904,1162162790921936896,[]
1162160757590523904,1162163329629970432,[]
1156868971758587905,1156868971758587905,[]
1156868971758587905,1156869659867721728,[]
1156868971758587905,1156869890499895296,['1906.01634']
1156868971758587905,1156870302233767938,[]
1156868971758587905,1156870570820038657,[]
1156868971758587905,1156871182458773505,[]
1156868971758587905,1156871470976552960,[]
1156868971758587905,1156872305286569984,[]
1156866002120056832,1156866002120056832,[]
1156866002120056832,1157002805619712001,['1906.01539']
1156454295606181888,1156454295606181888,['1906.07241']
1156454295606181888,1156455765839716352,[]
1156454295606181888,1156455974028206080,[]
1156146643030466560,1156146643030466560,[]
1156146643030466560,1156146845619576832,['1905.08160']
1154736597633511424,1154736597633511424,[]
1154736597633511424,1154738040381816832,[]
1154736597633511424,1154739038722699265,['1905.05702']
1154736597633511424,1154743309228789760,['1906.06253']
1154736597633511424,1154743311288209409,['1907.08243']
1154736597633511424,1154743313007820800,['1906.07651']
1154736597633511424,1154743314651987973,['1902.08646']
1154736597633511424,1154743316166131713,[]
1154736597633511424,1154743317692866561,[]
1154736597633511424,1154743319379042305,['1905.13068']
1154736597633511424,1154743320956084224,['1907.10352']
1154736597633511424,1154745970883747840,[]
1148215701477498880,1148215701477498880,[]
1148215701477498880,1148215789658476544,['1901.02860']
1148215701477498880,1148216244379635713,[]
1148215701477498880,1148217324299792385,[]
1143753962408931330,1143753962408931330,['1906.08069']
1143753962408931330,1143754553096957954,['1906.06442']
1143753962408931330,1143755016387194881,[]
1143753962408931330,1144268990480433152,['1906.09833']
1143753962408931330,1144269525472272384,[]
1143753962408931330,1144270260532465664,[]
1143753962408931330,1144283164661014529,[]
1139187120877293568,1139187120877293568,['1906.04980']
1139187120877293568,1139187123637145603,['1906.04980']
1138803146837200896,1138803146837200896,['1906.04043']
1138803146837200896,1138803512563777536,['1905.12616']
1138803146837200896,1138804050240069632,['1906.03351']
1138663697591652352,1138663697591652352,['1906.04331']
1138663697591652352,1138663926927728640,[]
1132815147687337985,1132815147687337985,['1905.00563']
1132815147687337985,1132815404131217408,[]
1132815147687337985,1132816397728329728,['1703.04730']
1132815147687337985,1132817286069276673,[]
1132815147687337985,1132818324323102720,[]
1132815147687337985,1132825171360829440,[]
1120367671940395008,1120367671940395008,[]
1120367671940395008,1126797713687945222,['1902.10186']
1108722815925190656,1108722815925190656,['1903.05041']
1108722815925190656,1108722816759808000,[]
1108722815925190656,1108722819226103808,[]
1108722815925190656,1108722820564029440,[]
1108722815925190656,1108722821574860800,[]
1108722815925190656,1108722822728351744,[]
1108722815925190656,1108722823797923841,[]
1108722815925190656,1108722824896757760,[]
1105372726540197889,1105372726540197889,['1903.04167']
1105372726540197889,1105372727559348224,[]
1105372726540197889,1105372729241264128,[]
1105372726540197889,1105372730579247104,[]
1105372726540197889,1105380584048648192,[]
1077234804578533376,1077234804578533376,['1812.08951']
1077234804578533376,1077234805379682304,[]
1077234804578533376,1077234806575034368,[]
1077234804578533376,1077234807388676098,[]
1077234804578533376,1077234808160509952,[]
1077234804578533376,1077234808932220929,[]
1077234804578533376,1077234809624293377,[]
1077234804578533376,1077234810261831680,[]
1057945455810605056,1057945455810605056,['1810.13409']
1057945455810605056,1057945456565641216,[]
1040283816491925505,1040283816491925505,['1809.03891']
1040283816491925505,1040285207717470209,[]
1028011722634928128,1028011722634928128,[]
1028011722634928128,1028021321492557825,[]
1028011722634928128,1034239496773165060,['1808.08644']
1009340420956962817,1009340420956962817,['1806.02940']
1009340420956962817,1009340421921636352,[]
1008476022478532608,1008476022478532608,['1805.12096']
1008476022478532608,1008504359116607488,[]
1008476022478532608,1008525439734648833,[]
1004392859787845632,1004392859787845632,[]
1004392859787845632,1004393237166116870,[]
1004392859787845632,1004393781150601217,[]
1004392859787845632,1004393925514285056,[]
1004392859787845632,1004394997343490048,[]
1004392859787845632,1004395260930351105,[]
1004392859787845632,1004395619212058624,[]
1004392859787845632,1004396272676233217,[]
1004392859787845632,1004396613299732486,[]
1004392859787845632,1004397080729800704,[]
1004392859787845632,1004397213441839104,[]
1004392859787845632,1004398414744969216,[]
1004392859787845632,1004398837950279681,[]
1004392859787845632,1004399154217578498,[]
1004392859787845632,1004399415866556417,[]
1004392859787845632,1004399873913950208,[]
1004392859787845632,1004400220661264384,[]
1004392859787845632,1004400507472023553,[]
1004392859787845632,1004400746165620736,[]
1004392859787845632,1004401613312753664,['1705.04350']
1004392859787845632,1004401831563448321,['1610.03321']
1004392859787845632,1004402544498630656,[]
1004392859787845632,1004402655115005952,[]
1004392859787845632,1004402865627164673,['1804.09530']
1004392859787845632,1004404548750979073,[]
1004392859787845632,1004405035365781504,[]
1004392859787845632,1004405115984465920,[]
1004006594185695238,1004006594185695238,[]
1004006594185695238,1004006936034062337,[]
1004006594185695238,1004007420631375874,[]
1004006594185695238,1004007584649670661,[]
1004006594185695238,1004007952053874688,[]
1004006594185695238,1004008218144669696,[]
1004006594185695238,1004008406229929986,[]
1004006594185695238,1004008609301303302,[]
1004006594185695238,1004008795499089920,[]
1004006594185695238,1004009247275876352,[]
1004006594185695238,1004009386300379136,[]
1004006594185695238,1004009637799235585,[]
1004006594185695238,1004010047721091077,[]
1004006594185695238,1004010238398345216,[]
1004006594185695238,1004010395739312128,[]
1004006594185695238,1004010534583271426,[]
1004006594185695238,1004010712681852928,[]
1004006594185695238,1004011115192385541,[]
1004006594185695238,1004011384110239745,[]
1004006594185695238,1004011631649673216,[]
